;Absolute path;Relative path;Class
1187;D:\Programming\AP_Lab2\new_dataset_task3\1195.jpg;new_dataset_task3\1195.jpg;bay horse
1188;D:\Programming\AP_Lab2\new_dataset_task3\8785.jpg;new_dataset_task3\8785.jpg;bay horse
1189;D:\Programming\AP_Lab2\new_dataset_task3\9517.jpg;new_dataset_task3\9517.jpg;bay horse
1190;D:\Programming\AP_Lab2\new_dataset_task3\3822.jpg;new_dataset_task3\3822.jpg;bay horse
1191;D:\Programming\AP_Lab2\new_dataset_task3\1176.jpg;new_dataset_task3\1176.jpg;bay horse
1192;D:\Programming\AP_Lab2\new_dataset_task3\1572.jpg;new_dataset_task3\1572.jpg;bay horse
1193;D:\Programming\AP_Lab2\new_dataset_task3\2475.jpg;new_dataset_task3\2475.jpg;bay horse
1194;D:\Programming\AP_Lab2\new_dataset_task3\516.jpg;new_dataset_task3\516.jpg;bay horse
1195;D:\Programming\AP_Lab2\new_dataset_task3\9990.jpg;new_dataset_task3\9990.jpg;bay horse
1196;D:\Programming\AP_Lab2\new_dataset_task3\7596.jpg;new_dataset_task3\7596.jpg;bay horse
1197;D:\Programming\AP_Lab2\new_dataset_task3\1269.jpg;new_dataset_task3\1269.jpg;bay horse
1198;D:\Programming\AP_Lab2\new_dataset_task3\2292.jpg;new_dataset_task3\2292.jpg;bay horse
1199;D:\Programming\AP_Lab2\new_dataset_task3\4908.jpg;new_dataset_task3\4908.jpg;bay horse
1200;D:\Programming\AP_Lab2\new_dataset_task3\8951.jpg;new_dataset_task3\8951.jpg;bay horse
1201;D:\Programming\AP_Lab2\new_dataset_task3\7496.jpg;new_dataset_task3\7496.jpg;bay horse
1202;D:\Programming\AP_Lab2\new_dataset_task3\3492.jpg;new_dataset_task3\3492.jpg;bay horse
1203;D:\Programming\AP_Lab2\new_dataset_task3\5239.jpg;new_dataset_task3\5239.jpg;bay horse
1204;D:\Programming\AP_Lab2\new_dataset_task3\6474.jpg;new_dataset_task3\6474.jpg;bay horse
1205;D:\Programming\AP_Lab2\new_dataset_task3\9070.jpg;new_dataset_task3\9070.jpg;bay horse
1206;D:\Programming\AP_Lab2\new_dataset_task3\3053.jpg;new_dataset_task3\3053.jpg;bay horse
1207;D:\Programming\AP_Lab2\new_dataset_task3\8392.jpg;new_dataset_task3\8392.jpg;bay horse
1208;D:\Programming\AP_Lab2\new_dataset_task3\1925.jpg;new_dataset_task3\1925.jpg;bay horse
1209;D:\Programming\AP_Lab2\new_dataset_task3\1799.jpg;new_dataset_task3\1799.jpg;bay horse
1210;D:\Programming\AP_Lab2\new_dataset_task3\6525.jpg;new_dataset_task3\6525.jpg;bay horse
1211;D:\Programming\AP_Lab2\new_dataset_task3\3280.jpg;new_dataset_task3\3280.jpg;bay horse
1212;D:\Programming\AP_Lab2\new_dataset_task3\7675.jpg;new_dataset_task3\7675.jpg;bay horse
1213;D:\Programming\AP_Lab2\new_dataset_task3\824.jpg;new_dataset_task3\824.jpg;bay horse
1214;D:\Programming\AP_Lab2\new_dataset_task3\306.jpg;new_dataset_task3\306.jpg;bay horse
1215;D:\Programming\AP_Lab2\new_dataset_task3\5395.jpg;new_dataset_task3\5395.jpg;bay horse
1216;D:\Programming\AP_Lab2\new_dataset_task3\7316.jpg;new_dataset_task3\7316.jpg;bay horse
1217;D:\Programming\AP_Lab2\new_dataset_task3\9098.jpg;new_dataset_task3\9098.jpg;bay horse
1218;D:\Programming\AP_Lab2\new_dataset_task3\6027.jpg;new_dataset_task3\6027.jpg;bay horse
1219;D:\Programming\AP_Lab2\new_dataset_task3\6546.jpg;new_dataset_task3\6546.jpg;bay horse
1220;D:\Programming\AP_Lab2\new_dataset_task3\3908.jpg;new_dataset_task3\3908.jpg;bay horse
1221;D:\Programming\AP_Lab2\new_dataset_task3\7036.jpg;new_dataset_task3\7036.jpg;bay horse
1222;D:\Programming\AP_Lab2\new_dataset_task3\1721.jpg;new_dataset_task3\1721.jpg;bay horse
1223;D:\Programming\AP_Lab2\new_dataset_task3\4969.jpg;new_dataset_task3\4969.jpg;bay horse
1224;D:\Programming\AP_Lab2\new_dataset_task3\7157.jpg;new_dataset_task3\7157.jpg;bay horse
1225;D:\Programming\AP_Lab2\new_dataset_task3\9250.jpg;new_dataset_task3\9250.jpg;bay horse
1226;D:\Programming\AP_Lab2\new_dataset_task3\7588.jpg;new_dataset_task3\7588.jpg;bay horse
1227;D:\Programming\AP_Lab2\new_dataset_task3\3602.jpg;new_dataset_task3\3602.jpg;bay horse
1228;D:\Programming\AP_Lab2\new_dataset_task3\2668.jpg;new_dataset_task3\2668.jpg;bay horse
1229;D:\Programming\AP_Lab2\new_dataset_task3\4146.jpg;new_dataset_task3\4146.jpg;bay horse
1230;D:\Programming\AP_Lab2\new_dataset_task3\5132.jpg;new_dataset_task3\5132.jpg;bay horse
1231;D:\Programming\AP_Lab2\new_dataset_task3\9883.jpg;new_dataset_task3\9883.jpg;bay horse
1232;D:\Programming\AP_Lab2\new_dataset_task3\9130.jpg;new_dataset_task3\9130.jpg;bay horse
1233;D:\Programming\AP_Lab2\new_dataset_task3\1850.jpg;new_dataset_task3\1850.jpg;bay horse
1234;D:\Programming\AP_Lab2\new_dataset_task3\9611.jpg;new_dataset_task3\9611.jpg;bay horse
1235;D:\Programming\AP_Lab2\new_dataset_task3\5571.jpg;new_dataset_task3\5571.jpg;bay horse
1236;D:\Programming\AP_Lab2\new_dataset_task3\4205.jpg;new_dataset_task3\4205.jpg;bay horse
1237;D:\Programming\AP_Lab2\new_dataset_task3\9776.jpg;new_dataset_task3\9776.jpg;bay horse
1238;D:\Programming\AP_Lab2\new_dataset_task3\848.jpg;new_dataset_task3\848.jpg;zebra
1239;D:\Programming\AP_Lab2\new_dataset_task3\2615.jpg;new_dataset_task3\2615.jpg;zebra
1240;D:\Programming\AP_Lab2\new_dataset_task3\4841.jpg;new_dataset_task3\4841.jpg;zebra
1241;D:\Programming\AP_Lab2\new_dataset_task3\993.jpg;new_dataset_task3\993.jpg;zebra
1242;D:\Programming\AP_Lab2\new_dataset_task3\5139.jpg;new_dataset_task3\5139.jpg;zebra
1243;D:\Programming\AP_Lab2\new_dataset_task3\8477.jpg;new_dataset_task3\8477.jpg;zebra
1244;D:\Programming\AP_Lab2\new_dataset_task3\7380.jpg;new_dataset_task3\7380.jpg;zebra
1245;D:\Programming\AP_Lab2\new_dataset_task3\1713.jpg;new_dataset_task3\1713.jpg;zebra
1246;D:\Programming\AP_Lab2\new_dataset_task3\7745.jpg;new_dataset_task3\7745.jpg;zebra
1247;D:\Programming\AP_Lab2\new_dataset_task3\9486.jpg;new_dataset_task3\9486.jpg;zebra
1248;D:\Programming\AP_Lab2\new_dataset_task3\2924.jpg;new_dataset_task3\2924.jpg;zebra
1249;D:\Programming\AP_Lab2\new_dataset_task3\905.jpg;new_dataset_task3\905.jpg;zebra
1250;D:\Programming\AP_Lab2\new_dataset_task3\5264.jpg;new_dataset_task3\5264.jpg;zebra
1251;D:\Programming\AP_Lab2\new_dataset_task3\1914.jpg;new_dataset_task3\1914.jpg;zebra
1252;D:\Programming\AP_Lab2\new_dataset_task3\8240.jpg;new_dataset_task3\8240.jpg;zebra
1253;D:\Programming\AP_Lab2\new_dataset_task3\5663.jpg;new_dataset_task3\5663.jpg;zebra
1254;D:\Programming\AP_Lab2\new_dataset_task3\1794.jpg;new_dataset_task3\1794.jpg;zebra
1255;D:\Programming\AP_Lab2\new_dataset_task3\3449.jpg;new_dataset_task3\3449.jpg;zebra
1256;D:\Programming\AP_Lab2\new_dataset_task3\4807.jpg;new_dataset_task3\4807.jpg;zebra
1257;D:\Programming\AP_Lab2\new_dataset_task3\3768.jpg;new_dataset_task3\3768.jpg;zebra
1258;D:\Programming\AP_Lab2\new_dataset_task3\8129.jpg;new_dataset_task3\8129.jpg;zebra
1259;D:\Programming\AP_Lab2\new_dataset_task3\1300.jpg;new_dataset_task3\1300.jpg;zebra
1260;D:\Programming\AP_Lab2\new_dataset_task3\4741.jpg;new_dataset_task3\4741.jpg;zebra
1261;D:\Programming\AP_Lab2\new_dataset_task3\1506.jpg;new_dataset_task3\1506.jpg;zebra
1262;D:\Programming\AP_Lab2\new_dataset_task3\4101.jpg;new_dataset_task3\4101.jpg;zebra
1263;D:\Programming\AP_Lab2\new_dataset_task3\5746.jpg;new_dataset_task3\5746.jpg;zebra
1264;D:\Programming\AP_Lab2\new_dataset_task3\4868.jpg;new_dataset_task3\4868.jpg;zebra
1265;D:\Programming\AP_Lab2\new_dataset_task3\2884.jpg;new_dataset_task3\2884.jpg;zebra
1266;D:\Programming\AP_Lab2\new_dataset_task3\5129.jpg;new_dataset_task3\5129.jpg;zebra
1267;D:\Programming\AP_Lab2\new_dataset_task3\6006.jpg;new_dataset_task3\6006.jpg;zebra
1268;D:\Programming\AP_Lab2\new_dataset_task3\3748.jpg;new_dataset_task3\3748.jpg;zebra
1269;D:\Programming\AP_Lab2\new_dataset_task3\7206.jpg;new_dataset_task3\7206.jpg;zebra
1270;D:\Programming\AP_Lab2\new_dataset_task3\2706.jpg;new_dataset_task3\2706.jpg;zebra
1271;D:\Programming\AP_Lab2\new_dataset_task3\6570.jpg;new_dataset_task3\6570.jpg;zebra
1272;D:\Programming\AP_Lab2\new_dataset_task3\6375.jpg;new_dataset_task3\6375.jpg;zebra
1273;D:\Programming\AP_Lab2\new_dataset_task3\5177.jpg;new_dataset_task3\5177.jpg;zebra
1274;D:\Programming\AP_Lab2\new_dataset_task3\1628.jpg;new_dataset_task3\1628.jpg;zebra
1275;D:\Programming\AP_Lab2\new_dataset_task3\1930.jpg;new_dataset_task3\1930.jpg;zebra
1276;D:\Programming\AP_Lab2\new_dataset_task3\9371.jpg;new_dataset_task3\9371.jpg;zebra
1277;D:\Programming\AP_Lab2\new_dataset_task3\5174.jpg;new_dataset_task3\5174.jpg;zebra
1278;D:\Programming\AP_Lab2\new_dataset_task3\3180.jpg;new_dataset_task3\3180.jpg;zebra
1279;D:\Programming\AP_Lab2\new_dataset_task3\6554.jpg;new_dataset_task3\6554.jpg;zebra
1280;D:\Programming\AP_Lab2\new_dataset_task3\9674.jpg;new_dataset_task3\9674.jpg;zebra
1281;D:\Programming\AP_Lab2\new_dataset_task3\502.jpg;new_dataset_task3\502.jpg;zebra
1282;D:\Programming\AP_Lab2\new_dataset_task3\3886.jpg;new_dataset_task3\3886.jpg;zebra
1283;D:\Programming\AP_Lab2\new_dataset_task3\2151.jpg;new_dataset_task3\2151.jpg;zebra
1284;D:\Programming\AP_Lab2\new_dataset_task3\9518.jpg;new_dataset_task3\9518.jpg;zebra
1285;D:\Programming\AP_Lab2\new_dataset_task3\1796.jpg;new_dataset_task3\1796.jpg;zebra
1286;D:\Programming\AP_Lab2\new_dataset_task3\8968.jpg;new_dataset_task3\8968.jpg;zebra
1287;D:\Programming\AP_Lab2\new_dataset_task3\7032.jpg;new_dataset_task3\7032.jpg;zebra
1288;D:\Programming\AP_Lab2\new_dataset_task3\6168.jpg;new_dataset_task3\6168.jpg;zebra
1289;D:\Programming\AP_Lab2\new_dataset_task3\6733.jpg;new_dataset_task3\6733.jpg;zebra
1290;D:\Programming\AP_Lab2\new_dataset_task3\1523.jpg;new_dataset_task3\1523.jpg;zebra
1291;D:\Programming\AP_Lab2\new_dataset_task3\7807.jpg;new_dataset_task3\7807.jpg;zebra
1292;D:\Programming\AP_Lab2\new_dataset_task3\8179.jpg;new_dataset_task3\8179.jpg;zebra
1293;D:\Programming\AP_Lab2\new_dataset_task3\6010.jpg;new_dataset_task3\6010.jpg;zebra
1294;D:\Programming\AP_Lab2\new_dataset_task3\2373.jpg;new_dataset_task3\2373.jpg;zebra
1295;D:\Programming\AP_Lab2\new_dataset_task3\6212.jpg;new_dataset_task3\6212.jpg;zebra
1296;D:\Programming\AP_Lab2\new_dataset_task3\3181.jpg;new_dataset_task3\3181.jpg;zebra
1297;D:\Programming\AP_Lab2\new_dataset_task3\9760.jpg;new_dataset_task3\9760.jpg;zebra
1298;D:\Programming\AP_Lab2\new_dataset_task3\3407.jpg;new_dataset_task3\3407.jpg;zebra
1299;D:\Programming\AP_Lab2\new_dataset_task3\4954.jpg;new_dataset_task3\4954.jpg;zebra
1300;D:\Programming\AP_Lab2\new_dataset_task3\2909.jpg;new_dataset_task3\2909.jpg;zebra
1301;D:\Programming\AP_Lab2\new_dataset_task3\2557.jpg;new_dataset_task3\2557.jpg;zebra
1302;D:\Programming\AP_Lab2\new_dataset_task3\4793.jpg;new_dataset_task3\4793.jpg;zebra
1303;D:\Programming\AP_Lab2\new_dataset_task3\1897.jpg;new_dataset_task3\1897.jpg;zebra
1304;D:\Programming\AP_Lab2\new_dataset_task3\2500.jpg;new_dataset_task3\2500.jpg;zebra
1305;D:\Programming\AP_Lab2\new_dataset_task3\388.jpg;new_dataset_task3\388.jpg;zebra
1306;D:\Programming\AP_Lab2\new_dataset_task3\4535.jpg;new_dataset_task3\4535.jpg;zebra
1307;D:\Programming\AP_Lab2\new_dataset_task3\9335.jpg;new_dataset_task3\9335.jpg;zebra
1308;D:\Programming\AP_Lab2\new_dataset_task3\4555.jpg;new_dataset_task3\4555.jpg;zebra
1309;D:\Programming\AP_Lab2\new_dataset_task3\7160.jpg;new_dataset_task3\7160.jpg;zebra
1310;D:\Programming\AP_Lab2\new_dataset_task3\6837.jpg;new_dataset_task3\6837.jpg;zebra
1311;D:\Programming\AP_Lab2\new_dataset_task3\1267.jpg;new_dataset_task3\1267.jpg;zebra
1312;D:\Programming\AP_Lab2\new_dataset_task3\3960.jpg;new_dataset_task3\3960.jpg;zebra
1313;D:\Programming\AP_Lab2\new_dataset_task3\4108.jpg;new_dataset_task3\4108.jpg;zebra
1314;D:\Programming\AP_Lab2\new_dataset_task3\253.jpg;new_dataset_task3\253.jpg;zebra
1315;D:\Programming\AP_Lab2\new_dataset_task3\308.jpg;new_dataset_task3\308.jpg;zebra
1316;D:\Programming\AP_Lab2\new_dataset_task3\9453.jpg;new_dataset_task3\9453.jpg;zebra
1317;D:\Programming\AP_Lab2\new_dataset_task3\862.jpg;new_dataset_task3\862.jpg;zebra
1318;D:\Programming\AP_Lab2\new_dataset_task3\93.jpg;new_dataset_task3\93.jpg;zebra
1319;D:\Programming\AP_Lab2\new_dataset_task3\4405.jpg;new_dataset_task3\4405.jpg;zebra
1320;D:\Programming\AP_Lab2\new_dataset_task3\5390.jpg;new_dataset_task3\5390.jpg;zebra
1321;D:\Programming\AP_Lab2\new_dataset_task3\6579.jpg;new_dataset_task3\6579.jpg;zebra
1322;D:\Programming\AP_Lab2\new_dataset_task3\2273.jpg;new_dataset_task3\2273.jpg;zebra
1323;D:\Programming\AP_Lab2\new_dataset_task3\5086.jpg;new_dataset_task3\5086.jpg;zebra
1324;D:\Programming\AP_Lab2\new_dataset_task3\7640.jpg;new_dataset_task3\7640.jpg;zebra
1325;D:\Programming\AP_Lab2\new_dataset_task3\9957.jpg;new_dataset_task3\9957.jpg;zebra
1326;D:\Programming\AP_Lab2\new_dataset_task3\9123.jpg;new_dataset_task3\9123.jpg;zebra
1327;D:\Programming\AP_Lab2\new_dataset_task3\8237.jpg;new_dataset_task3\8237.jpg;zebra
1328;D:\Programming\AP_Lab2\new_dataset_task3\1809.jpg;new_dataset_task3\1809.jpg;zebra
1329;D:\Programming\AP_Lab2\new_dataset_task3\2806.jpg;new_dataset_task3\2806.jpg;zebra
1330;D:\Programming\AP_Lab2\new_dataset_task3\2200.jpg;new_dataset_task3\2200.jpg;zebra
1331;D:\Programming\AP_Lab2\new_dataset_task3\114.jpg;new_dataset_task3\114.jpg;zebra
1332;D:\Programming\AP_Lab2\new_dataset_task3\5911.jpg;new_dataset_task3\5911.jpg;zebra
1333;D:\Programming\AP_Lab2\new_dataset_task3\5289.jpg;new_dataset_task3\5289.jpg;zebra
1334;D:\Programming\AP_Lab2\new_dataset_task3\9473.jpg;new_dataset_task3\9473.jpg;zebra
1335;D:\Programming\AP_Lab2\new_dataset_task3\6560.jpg;new_dataset_task3\6560.jpg;zebra
1336;D:\Programming\AP_Lab2\new_dataset_task3\1225.jpg;new_dataset_task3\1225.jpg;zebra
1337;D:\Programming\AP_Lab2\new_dataset_task3\9425.jpg;new_dataset_task3\9425.jpg;zebra
1338;D:\Programming\AP_Lab2\new_dataset_task3\3670.jpg;new_dataset_task3\3670.jpg;zebra
1339;D:\Programming\AP_Lab2\new_dataset_task3\6851.jpg;new_dataset_task3\6851.jpg;zebra
1340;D:\Programming\AP_Lab2\new_dataset_task3\3038.jpg;new_dataset_task3\3038.jpg;zebra
1341;D:\Programming\AP_Lab2\new_dataset_task3\1124.jpg;new_dataset_task3\1124.jpg;zebra
1342;D:\Programming\AP_Lab2\new_dataset_task3\4160.jpg;new_dataset_task3\4160.jpg;zebra
1343;D:\Programming\AP_Lab2\new_dataset_task3\1092.jpg;new_dataset_task3\1092.jpg;zebra
1344;D:\Programming\AP_Lab2\new_dataset_task3\5721.jpg;new_dataset_task3\5721.jpg;zebra
1345;D:\Programming\AP_Lab2\new_dataset_task3\8379.jpg;new_dataset_task3\8379.jpg;zebra
1346;D:\Programming\AP_Lab2\new_dataset_task3\8869.jpg;new_dataset_task3\8869.jpg;zebra
1347;D:\Programming\AP_Lab2\new_dataset_task3\4230.jpg;new_dataset_task3\4230.jpg;zebra
1348;D:\Programming\AP_Lab2\new_dataset_task3\7270.jpg;new_dataset_task3\7270.jpg;zebra
1349;D:\Programming\AP_Lab2\new_dataset_task3\3862.jpg;new_dataset_task3\3862.jpg;zebra
1350;D:\Programming\AP_Lab2\new_dataset_task3\2672.jpg;new_dataset_task3\2672.jpg;zebra
1351;D:\Programming\AP_Lab2\new_dataset_task3\3585.jpg;new_dataset_task3\3585.jpg;zebra
1352;D:\Programming\AP_Lab2\new_dataset_task3\1208.jpg;new_dataset_task3\1208.jpg;zebra
1353;D:\Programming\AP_Lab2\new_dataset_task3\3709.jpg;new_dataset_task3\3709.jpg;zebra
1354;D:\Programming\AP_Lab2\new_dataset_task3\3739.jpg;new_dataset_task3\3739.jpg;zebra
1355;D:\Programming\AP_Lab2\new_dataset_task3\9372.jpg;new_dataset_task3\9372.jpg;zebra
1356;D:\Programming\AP_Lab2\new_dataset_task3\9896.jpg;new_dataset_task3\9896.jpg;zebra
1357;D:\Programming\AP_Lab2\new_dataset_task3\5049.jpg;new_dataset_task3\5049.jpg;zebra
1358;D:\Programming\AP_Lab2\new_dataset_task3\7942.jpg;new_dataset_task3\7942.jpg;zebra
1359;D:\Programming\AP_Lab2\new_dataset_task3\7345.jpg;new_dataset_task3\7345.jpg;zebra
1360;D:\Programming\AP_Lab2\new_dataset_task3\3035.jpg;new_dataset_task3\3035.jpg;zebra
1361;D:\Programming\AP_Lab2\new_dataset_task3\9402.jpg;new_dataset_task3\9402.jpg;zebra
1362;D:\Programming\AP_Lab2\new_dataset_task3\7961.jpg;new_dataset_task3\7961.jpg;zebra
1363;D:\Programming\AP_Lab2\new_dataset_task3\2826.jpg;new_dataset_task3\2826.jpg;zebra
1364;D:\Programming\AP_Lab2\new_dataset_task3\9356.jpg;new_dataset_task3\9356.jpg;zebra
1365;D:\Programming\AP_Lab2\new_dataset_task3\1527.jpg;new_dataset_task3\1527.jpg;zebra
1366;D:\Programming\AP_Lab2\new_dataset_task3\461.jpg;new_dataset_task3\461.jpg;zebra
1367;D:\Programming\AP_Lab2\new_dataset_task3\6523.jpg;new_dataset_task3\6523.jpg;zebra
1368;D:\Programming\AP_Lab2\new_dataset_task3\9256.jpg;new_dataset_task3\9256.jpg;zebra
1369;D:\Programming\AP_Lab2\new_dataset_task3\618.jpg;new_dataset_task3\618.jpg;zebra
1370;D:\Programming\AP_Lab2\new_dataset_task3\1085.jpg;new_dataset_task3\1085.jpg;zebra
1371;D:\Programming\AP_Lab2\new_dataset_task3\6590.jpg;new_dataset_task3\6590.jpg;zebra
1372;D:\Programming\AP_Lab2\new_dataset_task3\2726.jpg;new_dataset_task3\2726.jpg;zebra
1373;D:\Programming\AP_Lab2\new_dataset_task3\6657.jpg;new_dataset_task3\6657.jpg;zebra
1374;D:\Programming\AP_Lab2\new_dataset_task3\2625.jpg;new_dataset_task3\2625.jpg;zebra
1375;D:\Programming\AP_Lab2\new_dataset_task3\9865.jpg;new_dataset_task3\9865.jpg;zebra
1376;D:\Programming\AP_Lab2\new_dataset_task3\8917.jpg;new_dataset_task3\8917.jpg;zebra
1377;D:\Programming\AP_Lab2\new_dataset_task3\7801.jpg;new_dataset_task3\7801.jpg;zebra
1378;D:\Programming\AP_Lab2\new_dataset_task3\7549.jpg;new_dataset_task3\7549.jpg;zebra
1379;D:\Programming\AP_Lab2\new_dataset_task3\5900.jpg;new_dataset_task3\5900.jpg;zebra
1380;D:\Programming\AP_Lab2\new_dataset_task3\6194.jpg;new_dataset_task3\6194.jpg;zebra
1381;D:\Programming\AP_Lab2\new_dataset_task3\6754.jpg;new_dataset_task3\6754.jpg;zebra
1382;D:\Programming\AP_Lab2\new_dataset_task3\4216.jpg;new_dataset_task3\4216.jpg;zebra
1383;D:\Programming\AP_Lab2\new_dataset_task3\5742.jpg;new_dataset_task3\5742.jpg;zebra
1384;D:\Programming\AP_Lab2\new_dataset_task3\1617.jpg;new_dataset_task3\1617.jpg;zebra
1385;D:\Programming\AP_Lab2\new_dataset_task3\7721.jpg;new_dataset_task3\7721.jpg;zebra
1386;D:\Programming\AP_Lab2\new_dataset_task3\8703.jpg;new_dataset_task3\8703.jpg;zebra
1387;D:\Programming\AP_Lab2\new_dataset_task3\1429.jpg;new_dataset_task3\1429.jpg;zebra
1388;D:\Programming\AP_Lab2\new_dataset_task3\3651.jpg;new_dataset_task3\3651.jpg;zebra
1389;D:\Programming\AP_Lab2\new_dataset_task3\1950.jpg;new_dataset_task3\1950.jpg;zebra
1390;D:\Programming\AP_Lab2\new_dataset_task3\9311.jpg;new_dataset_task3\9311.jpg;zebra
1391;D:\Programming\AP_Lab2\new_dataset_task3\1604.jpg;new_dataset_task3\1604.jpg;zebra
1392;D:\Programming\AP_Lab2\new_dataset_task3\5193.jpg;new_dataset_task3\5193.jpg;zebra
1393;D:\Programming\AP_Lab2\new_dataset_task3\9757.jpg;new_dataset_task3\9757.jpg;zebra
1394;D:\Programming\AP_Lab2\new_dataset_task3\5245.jpg;new_dataset_task3\5245.jpg;zebra
1395;D:\Programming\AP_Lab2\new_dataset_task3\6092.jpg;new_dataset_task3\6092.jpg;zebra
1396;D:\Programming\AP_Lab2\new_dataset_task3\4006.jpg;new_dataset_task3\4006.jpg;zebra
1397;D:\Programming\AP_Lab2\new_dataset_task3\265.jpg;new_dataset_task3\265.jpg;zebra
1398;D:\Programming\AP_Lab2\new_dataset_task3\9916.jpg;new_dataset_task3\9916.jpg;zebra
1399;D:\Programming\AP_Lab2\new_dataset_task3\6842.jpg;new_dataset_task3\6842.jpg;zebra
1400;D:\Programming\AP_Lab2\new_dataset_task3\3816.jpg;new_dataset_task3\3816.jpg;zebra
1401;D:\Programming\AP_Lab2\new_dataset_task3\3593.jpg;new_dataset_task3\3593.jpg;zebra
1402;D:\Programming\AP_Lab2\new_dataset_task3\843.jpg;new_dataset_task3\843.jpg;zebra
1403;D:\Programming\AP_Lab2\new_dataset_task3\5106.jpg;new_dataset_task3\5106.jpg;zebra
1404;D:\Programming\AP_Lab2\new_dataset_task3\2186.jpg;new_dataset_task3\2186.jpg;zebra
1405;D:\Programming\AP_Lab2\new_dataset_task3\8885.jpg;new_dataset_task3\8885.jpg;zebra
1406;D:\Programming\AP_Lab2\new_dataset_task3\3191.jpg;new_dataset_task3\3191.jpg;zebra
1407;D:\Programming\AP_Lab2\new_dataset_task3\8508.jpg;new_dataset_task3\8508.jpg;zebra
1408;D:\Programming\AP_Lab2\new_dataset_task3\1487.jpg;new_dataset_task3\1487.jpg;zebra
1409;D:\Programming\AP_Lab2\new_dataset_task3\8715.jpg;new_dataset_task3\8715.jpg;zebra
1410;D:\Programming\AP_Lab2\new_dataset_task3\3775.jpg;new_dataset_task3\3775.jpg;zebra
1411;D:\Programming\AP_Lab2\new_dataset_task3\6136.jpg;new_dataset_task3\6136.jpg;zebra
1412;D:\Programming\AP_Lab2\new_dataset_task3\8687.jpg;new_dataset_task3\8687.jpg;zebra
1413;D:\Programming\AP_Lab2\new_dataset_task3\229.jpg;new_dataset_task3\229.jpg;zebra
1414;D:\Programming\AP_Lab2\new_dataset_task3\9400.jpg;new_dataset_task3\9400.jpg;zebra
1415;D:\Programming\AP_Lab2\new_dataset_task3\5569.jpg;new_dataset_task3\5569.jpg;zebra
1416;D:\Programming\AP_Lab2\new_dataset_task3\9701.jpg;new_dataset_task3\9701.jpg;zebra
1417;D:\Programming\AP_Lab2\new_dataset_task3\5806.jpg;new_dataset_task3\5806.jpg;zebra
1418;D:\Programming\AP_Lab2\new_dataset_task3\4345.jpg;new_dataset_task3\4345.jpg;zebra
1419;D:\Programming\AP_Lab2\new_dataset_task3\1388.jpg;new_dataset_task3\1388.jpg;zebra
1420;D:\Programming\AP_Lab2\new_dataset_task3\6432.jpg;new_dataset_task3\6432.jpg;zebra
1421;D:\Programming\AP_Lab2\new_dataset_task3\273.jpg;new_dataset_task3\273.jpg;zebra
1422;D:\Programming\AP_Lab2\new_dataset_task3\4316.jpg;new_dataset_task3\4316.jpg;zebra
1423;D:\Programming\AP_Lab2\new_dataset_task3\8713.jpg;new_dataset_task3\8713.jpg;zebra
1424;D:\Programming\AP_Lab2\new_dataset_task3\3156.jpg;new_dataset_task3\3156.jpg;zebra
1425;D:\Programming\AP_Lab2\new_dataset_task3\2088.jpg;new_dataset_task3\2088.jpg;zebra
1426;D:\Programming\AP_Lab2\new_dataset_task3\8313.jpg;new_dataset_task3\8313.jpg;zebra
1427;D:\Programming\AP_Lab2\new_dataset_task3\2992.jpg;new_dataset_task3\2992.jpg;zebra
1428;D:\Programming\AP_Lab2\new_dataset_task3\1329.jpg;new_dataset_task3\1329.jpg;zebra
1429;D:\Programming\AP_Lab2\new_dataset_task3\8838.jpg;new_dataset_task3\8838.jpg;zebra
1430;D:\Programming\AP_Lab2\new_dataset_task3\3131.jpg;new_dataset_task3\3131.jpg;zebra
1431;D:\Programming\AP_Lab2\new_dataset_task3\3187.jpg;new_dataset_task3\3187.jpg;zebra
1432;D:\Programming\AP_Lab2\new_dataset_task3\7582.jpg;new_dataset_task3\7582.jpg;zebra
1433;D:\Programming\AP_Lab2\new_dataset_task3\5488.jpg;new_dataset_task3\5488.jpg;zebra
1434;D:\Programming\AP_Lab2\new_dataset_task3\5254.jpg;new_dataset_task3\5254.jpg;zebra
1435;D:\Programming\AP_Lab2\new_dataset_task3\1830.jpg;new_dataset_task3\1830.jpg;zebra
1436;D:\Programming\AP_Lab2\new_dataset_task3\4607.jpg;new_dataset_task3\4607.jpg;zebra
1437;D:\Programming\AP_Lab2\new_dataset_task3\4976.jpg;new_dataset_task3\4976.jpg;zebra
1438;D:\Programming\AP_Lab2\new_dataset_task3\7667.jpg;new_dataset_task3\7667.jpg;zebra
1439;D:\Programming\AP_Lab2\new_dataset_task3\2226.jpg;new_dataset_task3\2226.jpg;zebra
1440;D:\Programming\AP_Lab2\new_dataset_task3\2957.jpg;new_dataset_task3\2957.jpg;zebra
1441;D:\Programming\AP_Lab2\new_dataset_task3\4728.jpg;new_dataset_task3\4728.jpg;zebra
1442;D:\Programming\AP_Lab2\new_dataset_task3\5830.jpg;new_dataset_task3\5830.jpg;zebra
1443;D:\Programming\AP_Lab2\new_dataset_task3\1800.jpg;new_dataset_task3\1800.jpg;zebra
1444;D:\Programming\AP_Lab2\new_dataset_task3\3292.jpg;new_dataset_task3\3292.jpg;zebra
